item_id,strategy_name,post_title,author,primary_url,source_hash,source_vintage_note,backtest_start,backtest_end,post_time,post_modified_time,backtest_to_post_days,post_publication_days,natural_oos_eligible,oos_integrity_grade,strict_natural_oos,lineage_id,lineage_size,seed_priority,seed_label
2020年度精选策略/04 趋势交易能赚钱吗？商品期货动量效应挖掘初探.txt,趋势交易能赚钱吗？商品期货动量效应挖掘初探,趋势交易能赚钱吗？商品期货动量效应挖掘初探,cicikml,https://www.joinquant.com/post/15757,3fa8a5d4c43eb6a540975d74a2121569d42a57bcf8404b95f763ec1e0b94c50b,current archive source has no pre-OOS immutable timestamp,2012-01-01,2018-12-05,2018-12-13 14:52:53,2018-12-13 14:52:53,8,2812,true,C,false,L-3926b0ee0e,1,,
2020年度精选策略/17 商品期货截面动量模型，真的靠谱吗？.txt,商品期货截面动量模型，真的靠谱吗？,商品期货截面动量模型，真的靠谱吗？,cicikml,https://www.joinquant.com/post/15815,82c5d908721ebdc95f431be721d835e3a19ce0ccd3f67df6015f349cc4e8bce3,current archive source has no pre-OOS immutable timestamp,2012-01-01,2018-10-31,2018-12-18 19:49:31,2018-12-18 19:49:31,48,2807,true,C,false,L-91e3e2fd38,1,,
2020年度精选策略/20 分钟K线数据重构 ATR自适应通道 请高手来迭代.txt,分钟K线数据重构 ATR自适应通道 请高手来迭代,分钟K线数据重构 ATR自适应通道 请高手来迭代,cicikml,https://www.joinquant.com/post/16022,60d6a5cc903dec810ef4d9c2d8750bfbd86e2a7f8654e633ba9463472977ffea,current archive source has no pre-OOS immutable timestamp,2014-01-01,2018-12-14,2018-12-24 17:44:25,2018-12-24 17:44:25,10,2801,true,C,false,L-58c6257448,1,,
2025年度精选策略/17.基金跟随策略，19年年化60%.txt,基金跟随策略，19年年化60%,基金跟随策略，19年年化60%。,不会卖股票,https://www.joinquant.com/post/23720,ad57913bc8e50a7779d5bf3d62ab7d5ba6be4d5fd8c5dcf6dea6809305fed0c6,current archive source has no pre-OOS immutable timestamp,2019-01-01,2019-11-11,2019-11-13 14:46:56,2019-11-13 14:46:56,2,2477,true,C,false,L-f0cfdafce0,35,,
2025年度精选策略/26.稳定高回报周期股策略2.txt,稳定高回报周期股策略2,稳定高回报周期股策略2,jqz1226 ZUEL,https://www.joinquant.com/post/23858,ff377c89aefe754a3be6be20234d71158fb7d8dbe2ff76421a673d034ae060ba,current archive source has no pre-OOS immutable timestamp,2010-01-01,2019-08-02,2019-11-18 12:05:38,2019-11-18 12:05:38,108,2472,true,C,false,L-a95260087a,1,,
2025年度精选策略/31.RSRS择时+货币基金--6年8倍行业周期股策略.txt,RSRS择时+货币基金--6年8倍行业周期股策略,RSRS择时+货币基金--6年8倍行业周期股策略,南开小楼,https://www.joinquant.com/post/24224,187c72d4840b71bf5a2ae7b0463324a8e69733d69b9ab660b540e24c0c8ccbac,current archive source has no pre-OOS immutable timestamp,2013-04-18,2019-12-01,2019-12-05 00:57:36,2019-12-05 00:57:36,4,2455,true,C,false,L-32f8471273,1,,
2025年度精选策略/81.无杠杆，稳定盈利的etf轮动，06年开始3000%收益.txt,无杠杆，稳定盈利的etf轮动，06年开始3000%收益,无杠杆，稳定盈利的etf轮动，06年开始3000%收益,热爱大自然,https://www.joinquant.com/post/24321,e7cb440a2c52104a45ac6c8aad077f3eb1f7cc32e59b2136c7602cc11db35288,current archive source has no pre-OOS immutable timestamp,2006-01-01,2019-10-01,2019-12-10 15:15:09,2019-12-10 15:15:09,70,2450,true,C,false,L-f253e0ef18,2,,
2025年度精选策略/21.策略coding吐槽帖——以“网红”ETF轮动为例.txt,策略coding吐槽帖——以“网红”ETF轮动为例,策略coding吐槽帖——以“网红”ETF轮动为例,jqz1226 ZUEL,https://www.joinquant.com/post/24417,bc6616e6bbcda3ab6c58fddb64f1f9531af76d203c00cfbff0407fd7d36baa51,current archive source has no pre-OOS immutable timestamp,2014-01-01,2019-10-01,2019-12-14 01:52:27,2019-12-14 01:52:27,74,2446,true,C,false,L-2e864367cb,3,,
2025年度精选策略/82.无需先验知识，动态选择的etf轮动策略，更具鲁棒性.txt,无需先验知识，动态选择的etf轮动策略，更具鲁棒性,无需先验知识，动态选择的etf轮动策略，更具鲁棒性,热爱大自然,https://www.joinquant.com/post/24429,bd620dd71ce4fbb4471f1103bca8da2912bef2ed1892332a589db483d419e8dc,current archive source has no pre-OOS immutable timestamp,2006-01-01,2019-12-13,2019-12-14 23:39:45,2019-12-14 23:39:45,1,2446,true,C,false,L-972073c109,1,,
2025年度精选策略/25.基本不耍六毛的ETF轮动策略.txt,基本不耍六毛的ETF轮动策略,基本不耍六毛的ETF轮动策略,jqz1226 ZUEL,https://www.joinquant.com/post/24432,3d4ae2d0b9a324991f8fabe8bc4aef40d1af808cfb25993d8d3ccfd6a8354748,current archive source has no pre-OOS immutable timestamp,2014-01-01,2019-10-01,2019-12-15 13:38:34,2019-12-15 13:38:34,75,2445,true,C,false,L-8543bfacde,1,,
2025年度精选策略/68.蒋老师吐槽了之后，我也想说说对ETF轮动策略的看法.txt,蒋老师吐槽了之后，我也想说说对ETF轮动策略的看法,蒋老师吐槽了之后，我也想说说对ETF轮动策略的看法,智习,https://www.joinquant.com/post/24430,1191e46375f5ba4c68bb022671696a6cbd91014abcca39b6bbc0d9d283e5b70d,current archive source has no pre-OOS immutable timestamp,2014-01-01,2019-12-13,2019-12-15 01:53:50,2019-12-15 01:53:50,2,2445,true,C,false,L-2e864367cb,3,,
2025年度精选策略/14.FOF养老成长基金-v2.0.txt,FOF养老成长基金-v2.0,FOF养老成长基金-v2.0,富在知足,https://www.joinquant.com/post/24542,9b6a1cd88f8b49aafce10428c06cf13263fb2fb14f2a4a8b7737cb2a38f1047e,current archive source has no pre-OOS immutable timestamp,2015-07-01,2019-12-17,2019-12-20 11:25:55,2019-12-20 11:25:55,3,2440,true,C,false,L-b9fdcd740a,1,,
2025年度精选策略/22.“开弓”ETF轮动模型——改.txt,“开弓”ETF轮动模型——改,“开弓”ETF轮动模型——改,jqz1226 ZUEL,https://www.joinquant.com/post/24591,ba03bd3779fda43334bcc647be6e2caafe2679afe01d12591365fcf2d3a50ebf,current archive source has no pre-OOS immutable timestamp,2013-07-01,2019-11-07,2019-12-23 14:40:00,2019-12-23 14:40:00,46,2437,true,C,false,L-dca39e1a48,1,,
2025年度精选策略/27.基于RSRS的趋势交易与网格交易相结合的尝试.txt,基于RSRS的趋势交易与网格交易相结合的尝试,基于RSRS的趋势交易与网格交易相结合的尝试,最爱苹果,https://www.joinquant.com/post/24680,2aa8ef1f2f3f2d75a44d670a1cd3dca1083bedde85995d9f48810051ba1903ec,current archive source has no pre-OOS immutable timestamp,2010-02-01,2019-12-26,2019-12-27 17:38:43,2019-12-27 17:38:43,1,2433,true,C,false,L-c1de1ac874,1,,
2025年度精选策略/49.根据北上资金买股票的最佳持股时间探讨.txt,根据北上资金买股票的最佳持股时间探讨,根据北上资金买股票的最佳持股时间探讨,见路不走2019,https://www.joinquant.com/post/24681,2343c30cecc89a190ffbc1555f3c9ac2bc46a9c0c68f5271cef3df3bbaaa44d4,current archive source has no pre-OOS immutable timestamp,2019-01-01,2019-12-26,2019-12-27 18:36:00,2019-12-27 18:36:00,1,2433,true,C,false,L-bb1d4e0ccb,1,,
2025年度精选策略/53.基于大盘PE标准差偏离度的聪明基金定投策略.txt,基于大盘PE标准差偏离度的聪明基金定投策略,基于大盘PE标准差偏离度的聪明基金定投策略,逆熵者,https://www.joinquant.com/post/24679,c36134b5d6bfc6da0ec2d80846ecfc1b77d258c071a3e9e909cdb0beaeecbf2b,current archive source has no pre-OOS immutable timestamp,2012-06-01,2019-12-26,2019-12-27 17:17:33,2019-12-27 17:17:33,1,2433,true,C,false,L-c9672b52f5,1,,
"2025年度精选策略/77.超强单因子策略（EBIT,EV）.txt","超强单因子策略（EBIT,EV）",超强单因子策略（EBIT/EV）,乌龟赛跑7,https://www.joinquant.com/post/24809,6f053a2d1637a05427bcbbdd8e572e4657888841d8b9bb848b9089688afa2911,current archive source has no pre-OOS immutable timestamp,2009-01-01,2019-12-31,2020-01-03 11:21:42,2020-01-03 11:21:42,3,2426,true,C,false,L-e113a14253,1,,
2025年度精选策略/28.XGBoost模型多因子策略分享.txt,XGBoost模型多因子策略分享,XGBoost模型多因子策略分享,cgzol,https://www.joinquant.com/post/25313,6a08a62e66050203e3fda625a9a8dc121a27b158d5cac4e4ed8ef74659fd7d21,current archive source has no pre-OOS immutable timestamp,2019-01-01,2019-12-31,2020-02-07 16:04:40,2020-02-07 16:04:40,38,2391,true,C,false,L-e149df66cb,1,,
2025年度精选策略/29.北上资金（北向资金港资外资）因子分析与策略分享.txt,北上资金（北向资金港资外资）因子分析与策略分享,北上资金（北向资金/港资/外资）因子分析与策略分享,cgzol,https://www.joinquant.com/post/25613,eb815abfab9de7237c7644e2030bc58ab837ab49fd228143c89d7e88ae2e3cf7,current archive source has no pre-OOS immutable timestamp,2017-04-01,2020-02-14,2020-02-20 12:02:14,2020-02-20 12:02:14,6,2378,true,C,false,L-56fc99a635,1,,
2025年度精选策略/41.均线黏合，突破前三十个交易日最高点选股法.txt,均线黏合，突破前三十个交易日最高点选股法,均线黏合，突破前三十个交易日最高点选股法,fireflytxy,https://www.joinquant.com/post/25698,e9b00a7f4aca37c55006a05344e2faaf78a35e7631020807a8cdfd90e0f0fe8b,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-02-08,2020-02-23 13:33:35,2020-02-23 13:33:35,15,2375,true,C,false,L-f393309feb,1,,
2025年度精选策略/9.持续跑赢大盘-真蓝筹v2(资金容量千万以上).txt,持续跑赢大盘-真蓝筹v2(资金容量千万以上),持续跑赢大盘-真蓝筹v2(资金容量千万以上),柱子嗨翻天,https://www.joinquant.com/post/26117,a688d7efcdeef3524b877eb56e643238012a7ea1397dfd1891caa6cd82bb7fb1,current archive source has no pre-OOS immutable timestamp,2014-01-01,2020-01-01,2020-03-09 22:35:42,2022-02-11 08:23:16,68,2360,true,C,false,L-a13fba14ed,1,,
2025年度精选策略/88.基于动量因子的ETF轮动加上RSRS择时.txt,基于动量因子的ETF轮动加上RSRS择时,基于动量因子的ETF轮动加上RSRS择时,慕长风,https://www.joinquant.com/post/26142,e900d4d4445d4cee59f617fc8a58ff922e9c768712f3edf1d6c224ecdaaacfab,current archive source has no pre-OOS immutable timestamp,2014-02-18,2020-03-09,2020-03-10 23:46:39,2020-03-10 23:46:39,1,2359,true,C,false,L-147fec9edd,1,,
2025年度精选策略/76.日内交易策略R-breaker - 300346.XSHE.txt,日内交易策略R-breaker - 300346.XSHE,日内交易策略R-breaker - 300346.XSHE,Pole,https://www.joinquant.com/post/26397,2abd0dbb4a3e72d0bcde9c6ccf07fbefdb66124f743a6e8f3e3e346ea9089d69,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-03-21,2020-03-23 13:57:01,2020-03-23 13:57:01,2,2346,true,C,false,L-cab1cc801d,1,,
2025年度精选策略/58.严格资金管理，股指期货套利.txt,严格资金管理，股指期货套利,严格资金管理，股指期货套利,节点量化,https://www.joinquant.com/post/26820,2924e0a51db6434648f6ae125004fe449d618f79ab916a6ed2fa1a9b5ec2fffe,current archive source has no pre-OOS immutable timestamp,2018-12-31,2019-10-15,2020-04-12 17:02:42,2020-04-12 17:02:42,180,2326,true,C,false,L-cf6c16b5ad,2,,
2025年度精选策略/37.处置效应的CGO因子（行为金融学因子）.txt,处置效应的CGO因子（行为金融学因子）,处置效应的CGO因子（行为金融学因子）,BAFE1,https://www.joinquant.com/post/27009,4e258dfaeb2ed1da51875369f013de16d0b4b3f4b0dbf133cbd453c13ee6f39b,current archive source has no pre-OOS immutable timestamp,2010-01-01,2020-01-01,2020-04-22 14:32:05,2020-04-22 14:32:05,112,2316,true,C,false,L-8e358135d8,1,,
2025年度精选策略/79.【多因子选股模型框架】(单因子各项指标评分细则).txt,【多因子选股模型框架】(单因子各项指标评分细则),【多因子选股模型框架】(单因子各项指标评分细则),酷安克L2,https://www.joinquant.com/post/27018,6e21655c6e779726a2dafd06c24096d36d421a04e28ed9450bb885b87c0585a8,current archive source has no pre-OOS immutable timestamp,2010-03-31,2020-03-31,2020-04-22 22:34:13,2020-04-22 22:34:13,22,2316,true,C,false,L-7fb0aad2aa,1,,
2025年度精选策略/91.欧奈尔 RPS选股战法回测.txt,欧奈尔 RPS选股战法回测,欧奈尔 RPS选股战法回测,子不语19,https://www.joinquant.com/post/27255,72085c5a1a59b5dbec5735b5e9d8e837c08d8993b47672fbf940c79fa7f35ac5,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-04-16,2020-05-07 06:37:41,2020-05-07 06:37:41,21,2301,true,C,false,L-c57af50fcf,1,,
2025年度精选策略/67.RSRS择时改进-【成交量加权-钝化-右偏】.txt,RSRS择时改进-【成交量加权-钝化-右偏】,RSRS择时改进-【成交量加权-钝化-右偏】,uuyue,https://www.joinquant.com/post/27399,36a0bbb302f7901ca74af5d917b24eaaf1caa6f752bade22c833c089bf7384cf,current archive source has no pre-OOS immutable timestamp,2014-01-01,2020-05-13,2020-05-14 19:34:51,2020-05-14 19:34:51,1,2294,true,C,false,L-9f3dbefea5,1,,
2025年度精选策略/89.2020年效果很好的策略-龙回头策略v3.0.txt,年效果很好的策略-龙回头策略v3.0,2020年效果很好的策略-龙回头策略v3.0,橘座量化,https://www.joinquant.com/post/27429,13e93c4d0c80fb03c0bc92b942bbe9d136ba29d0c6adf091ecbe2621b6159f96,current archive source has no pre-OOS immutable timestamp,2020-01-01,2020-05-09,2020-05-16 18:07:12,2020-05-16 18:07:12,7,2292,true,C,false,L-a43f1eadc5,3,,
2025年度精选策略/1.龙回头3.0回测速度优化版.txt,龙回头3.0回测速度优化版,龙回头3.0回测速度优化版,一溜烟,https://www.joinquant.com/post/27574,4193fefb2207d5329b1dbf095a201f6309cf7f9fa623dd7e0f5e11640e9a9aef,current archive source has no pre-OOS immutable timestamp,2020-01-01,2020-05-09,2020-05-24 15:03:25,2020-05-24 15:03:25,15,2284,true,C,false,L-a43f1eadc5,3,,
2025年度精选策略/61.【复现】扩散指标择时.txt,【复现】扩散指标择时,【复现】扩散指标择时,Hugo2046,https://www.joinquant.com/post/27636,bf2ba0bf667c90faa7685ec8f0ffa2c150515e935ec4ddf72eda1c12f68054ca,current archive source has no pre-OOS immutable timestamp,2014-01-01,2020-04-25,2020-05-27 16:31:45,2020-05-27 16:31:45,32,2281,true,C,false,L-a0c03c8bdd,1,,
2025年度精选策略/84.ETF网格交易策略.txt,ETF网格交易策略,ETF网格交易策略,pia19,https://www.joinquant.com/post/27759,e67d78c6395e8c53cbf49b2e8613566b4b26fa865ded53b2d47f3531ed68335c,current archive source has no pre-OOS immutable timestamp,2019-04-01,2020-06-01,2020-06-03 10:12:28,2020-06-03 10:12:28,2,2274,true,C,false,L-9f2bcb76c7,1,,
2025年度精选策略/52.根据北上资金买A股策略Python3版（北向、港资、外资）.txt,根据北上资金买A股策略Python3版（北向、港资、外资）,根据北上资金买A股策略Python3版（北向/港资/外资）,逆熵者,https://www.joinquant.com/post/27792,933eacc315487a79cbadc7145c209e432d50050b93d9a718df1828deb986ec7c,current archive source has no pre-OOS immutable timestamp,2017-01-01,2020-02-25,2020-06-05 15:23:28,2020-06-05 15:23:28,101,2272,true,C,false,L-cc63107b07,1,,
2025年度精选策略/70.超稳的股息率+均线选股策略.txt,超稳的股息率+均线选股策略,超稳的股息率+均线选股策略,策略人生,https://www.joinquant.com/post/27782,bc6284c165b7fdf61b4acc45ff6475c9e0b265106b1b3bcad2a38804713c8952,current archive source has no pre-OOS immutable timestamp,2013-01-01,2020-06-03,2020-06-05 00:44:39,2020-06-05 00:44:39,2,2272,true,C,false,L-765269ee5d,1,,
2025年度精选策略/4.红利搬砖，年化29%.txt,红利搬砖，年化29%,红利搬砖,Gyron,https://www.joinquant.com/post/27994,86ea4be22f862d35815785f9b717db1664061c5a7acb4eaf89ecdc8925d454de,current archive source has no pre-OOS immutable timestamp,2009-05-01,2020-06-01,2020-06-17 21:29:52,2023-03-02 23:03:00,16,2260,true,C,false,L-f0fe51ca3f,1,,
2025年度精选策略/85.易方达中小盘（魔改版）.txt,易方达中小盘（魔改版）,易方达中小盘（魔改版）,猪头港,https://www.joinquant.com/post/28287,2b560c3908dc04820199d6b33ecfc5698918216864811a38529cf8b0172a4ebc,current archive source has no pre-OOS immutable timestamp,2016-01-01,2020-07-05,2020-07-06 23:06:51,2020-07-06 23:06:51,1,2241,true,C,false,L-7c6648e156,1,,
2025年度精选策略/18.6年17倍的etf+分级b的轮动趋势策略跟随感悟.txt,年17倍的etf+分级b的轮动趋势策略跟随感悟,6年17倍的etf+分级b的轮动趋势策略跟随感悟,大吃一鲸,https://www.joinquant.com/post/28324,4182a0d2b117aaaf5cd571be2dd50e7cb0bad9968b1e2a228cb3b3aeb474d822,current archive source has no pre-OOS immutable timestamp,2014-01-01,2020-07-08,2020-07-09 18:43:24,2020-07-09 18:43:24,1,2238,true,C,false,L-2e864367cb,3,,
2025年度精选策略/42.市值，研发支出，roe，三因子，跑赢大盘.txt,市值，研发支出，roe，三因子，跑赢大盘,市值，研发支出，roe，三因子，跑赢大盘,zyljq,https://www.joinquant.com/post/28499,d74596b3a8f38a60403c69e2a1354cee7854b37347243da59b78ef89b95d006e,current archive source has no pre-OOS immutable timestamp,2016-07-01,2020-07-18,2020-07-20 00:34:40,2020-07-20 00:34:40,2,2227,true,C,false,L-860eefb9bc,2,,
2025年度精选策略/75.最近2年年化100%以上回撤12%的打板策略-验证策略.txt,最近2年年化100%以上回撤12%的打板策略-验证策略,最近2年年化100%以上回撤12%的打板策略-验证策略,大思维者,https://www.joinquant.com/post/28552,55c624be526190e788b50832c70b0c0ecbab1da6951c653f85d203e66a3eef21,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-07-22,2020-07-23 21:52:35,2020-07-23 21:52:35,1,2224,true,C,false,L-2e05cae64d,1,,
2025年度精选策略/87.穿越牛熊基业长青的价值精选策略（小资本也有大作为）.txt,穿越牛熊基业长青的价值精选策略（小资本也有大作为）,穿越牛熊基业长青的价值精选策略（小资本也有大作为）,发现alpha,https://www.joinquant.com/post/28567,bea6d9fdeb45c0a8f933ed4e2afd953ab00ec0a20ea64269ca8ad1ff71addcbd,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-07-24,2020-07-25 12:50:32,2020-07-25 12:50:32,1,2222,true,C,false,L-bee7b1b173,1,,
2025年度精选策略/94.小资金短线策略.txt,小资金短线策略,小资金短线策略,rickch,https://www.joinquant.com/post/28782,f23debb0908112501d41e6867a2aa90a7d3b27e7c829c3e41f869abe57b17f62,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-06-30,2020-08-08 21:35:36,2020-08-08 21:35:36,39,2208,true,C,false,L-04914d8d76,1,,
